country,region,name,latitude,longitude
CA,QC,Crabtree,45.9667,-73.4667
CA,QC,Bois-des-Filion,45.65,-73.7667
CA,QC,Saint-Ambroise,48.55,-71.3167
CA,QC,Saint-Basile,46.75,-71.8167
CA,QC,Saint-Agapit,46.5667,-71.4333
CA,QC,Saint-Roch-de-Richelieu,45.8833,-73.15
CA,QC,Saint-Tite,46.7167,-72.5667
CA,QC,Macamic,48.7667,-79
CA,QC,La Sarre,48.8,-79.2
CA,QC,Ville-Marie,47.3333,-79.4333
CA,QC,Guigues,47.45,-79.4333
CA,QC,Malartic,48.1333,-78.1167
CA,QC,Noranda,48.25,-79.0167
CA,QC,Dubuisson,48.1,-77.9
CA,QC,McWatters,48.2167,-78.9167
CA,QC,Metabetchouan,48.4333,-71.8667
CA,QC,Mauricie,46.4667,-72.5333
CA,QC,Saint-Denis,45.7833,-73.15
CA,QC,Portneuf,46.6833,-71.8833
CA,QC,Sainte-Julienne,45.9667,-73.7167
CA,QC,Saint Guillaume,45.8833,-72.7667
CA,QC,Kuujjuaq,58.1,-68.4
CA,QC,Price,48.6,-68.1167
CA,QC,Sayabec,48.55,-67.6833
CA,QC,Sheldrake,50.2667,-64.9167
CA,QC,Betsiamites,48.95,-68.65
CA,QC,Amqui,48.4667,-67.4333
CA,QC,Otterburn Park,45.5333,-73.2167
CA,QC,Anteuil,45.6167,-73.75
CA,QC,Shefford,45.4167,-72.5833
CA,QC,Senneterre,48.4,-77.25
CA,QC,Barraute,48.4333,-77.6333
CA,QC,Deschambault,46.6333,-71.9167
CA,QC,Saint Antoine,46.65,-71.5667
CA,QC,Saint-Malo,45.2,-71.5
CA,QC,Bagotville,48.35,-70.8833
CA,QC,Disraeli,45.9,-71.35
CA,QC,Saint-Lambert-Chambly,45.4833,-73.5
CA,QC,La Salle,45.4167,-73.65
CA,QC,Yamachiche,46.2833,-72.8333
CA,QC,Princeville,46.1667,-71.8833
CA,QC,Chute-Shipshaw,48.4667,-71.2333
CA,QC,Sainte-Anne-de-Bellevue,45.4833,-73.9
CA,QC,Saint-Lazare,46.65,-70.8
CA,QC,Natashquan,50.1833,-61.8167
CA,QC,Puvirnituq,60.0333,-77.2833
CA,QC,Desbiens,48.4167,-71.95
CA,QC,Mont-Apica,47.9833,-71.4333
CA,QC,Les Escoumins,48.35,-69.4167
CA,QC,Chambord,48.4333,-72.05
CA,QC,Jacques-Cartier,45.5333,-73.4833
CA,QC,Derval,45.45,-73.75
CA,QC,Albanel,48.8667,-72.4167
CA,QC,Melocheville,45.3167,-73.9333
CA,QC,De Lery,45.3333,-73.8167
CA,QC,Maple Grove,45.3167,-73.85
CA,QC,Eastman,45.3,-72.3167
CA,QC,Saint-Joseph-de-Beauce,46.3,-70.8667
CA,QC,Saint Isidore,45.2667,-71.5167
CA,QC,Barachois,48.6167,-64.2667
CA,QC,Templeton,45.4833,-75.6
CA,QC,Neuville,46.7,-71.5833
CA,QC,Saint-Augustin,51.2333,-58.65
CA,QC,Arthabaska,46.0333,-71.9167
CA,QC,Saint-Tite-des-Caps,47.1333,-70.7667
CA,QC,Grosses-Roches,48.9333,-67.1667
CA,QC,New Richmond,48.1667,-65.8333
CA,QC,Sainte-Anne-des-Monts,49.1167,-66.4833
CA,QC,Lauzon,46.8333,-71.1667
CA,QC,Wakefield,45.6333,-75.9333
CA,QC,East Angus,45.4833,-71.6667
CA,QC,Millstream,48.05,-67.0833
CA,QC,Pointe-Lebel,49.15,-68.2
CA,QC,Saint-Fabien,48.2833,-68.8667
CA,QC,Magpie,50.3167,-64.5
CA,QC,Berthier-sur-Mer,46.9333,-70.7333
CA,QC,Saint-Anselme,46.6167,-70.9667
CA,QC,Luceville,48.5167,-68.3333
CA,QC,Saint-Vallier,46.8833,-70.8167
CA,QC,Authier,48.7167,-78.8667
CA,QC,Chibougamau,49.8667,-74.35
CA,QC,Manseau,46.3667,-72.0167
CA,QC,Ferme-Neuve,46.7,-75.45
CA,QC,Notre-Dame-du-Laus,46.0833,-75.6167
CA,QC,Chapais,49.7833,-74.8667
CA,QC,Matagami,49.75,-77.6333
CA,QC,La Guadeloupe,45.9667,-70.95
CA,QC,Val-Barrette,46.5167,-75.35
CA,QC,Notre-Dame-du-Nord,47.6,-79.65
CA,QC,Radisson,53.7833,-77.6167
CA,QC,Ripon,45.7833,-75.1
CA,QC,Eastmain,52.2333,-78.5167
CA,QC,Rouyn,48.25,-79.0333
CA,QC,Parent,47.9167,-74.6167
CA,QC,Aston Junction,46.1667,-72.2333
CA,QC,Batiscan,46.5,-72.25
CA,QC,La Macaza,46.3667,-74.7667
CA,QC,Beebe,45.0167,-72.15
CA,QC,Lanoraie,45.9667,-73.2167
CA,QC,Sainte-Claire,46.6,-70.85
CA,QC,Saint-Raymond,46.8833,-71.8333
CA,QC,Murdochville,48.9667,-65.5167
CA,QC,Saint-Prosper,46.2,-70.4833
CA,QC,Forestville,48.7333,-69.0667
CA,QC,Godbout,49.3167,-67.6
CA,QC,Bonaventure,48.05,-65.4667
CA,QC,Stoneham,46.9833,-71.3667
CA,QC,Notre-Dame-des-Monts,47.6667,-70.3833
CA,QC,Cookshire,45.4167,-71.6167
CA,QC,Bryson,45.6833,-76.6167
CA,QC,Berthier,46.9333,-70.7333
CA,QC,Yamaska,46,-72.9167
CA,QC,Saint-Jacques,45.95,-73.5833
GB,R1,Ballymoney,55.0833,-6.5167
GB,R1,Craigs Upper,55,-6.4667
GB,R2,Clare,54.3333,-6.45
GB,R2,Tandragee,54.35,-6.4167
GB,R2,Banbridge,54.35,-6.2833
GB,R3,Belfast,54.5833,-5.9333
GB,R3,Springfield,54.6,-5.9667
GB,R3,Stranmillis,54.5667,-5.9167
GB,R3,Sydenham,54.6,-5.8833
GB,R3,Cliftonville,54.6167,-5.9333
GB,R4,Eden,54.7167,-5.7833
GB,R4,Carrickfergus,54.7167,-5.7333
GB,R4,Whitehead,54.75,-5.7
GB,R4,Kilroot,54.7167,-5.7667
GB,R4,Woodburn,54.7333,-5.8333
GB,R5,Castlereagh,54.5667,-5.8667
GB,R5,Rosetta,54.5667,-5.9
GB,R5,Ormeau,54.5833,-5.8833
GB,R6,Coleraine,55.1333,-6.6667
GB,R6,Blackheath,55.05,-6.7
GB,R7,Dunmore,54.7,-6.7833
GB,R7,Cookstown,54.65,-6.75
GB,R7,Pomeroy,54.6,-6.9333
GB,R7,Oritor,54.65,-6.8
GB,R7,The Six Towns,54.75,-6.8667
GB,R7,Drumshanbo,54.65,-6.8667
GB,R7,Newport Trench,54.6333,-6.5167
GB,R7,Grange,54.6167,-6.7167
GB,R8,Portadown,54.4333,-6.45
GB,R8,The Birches,54.4833,-6.55
GB,R8,Seagoe,54.4333,-6.4167
GB,R8,Craigavon,54.4667,-6.4167
GB,R8,Lurgan,54.4667,-6.3333
GB,R9,Square,54.2167,-6.0333
GB,R9,Clough,54.2833,-5.8333
GB,R9,Holywood,54.6333,-5.8167
GB,R9,Downpatrick,54.3167,-5.7
GB,R9,Bishops Court,54.3,-5.6
GB,R9,Glastry,54.4833,-5.4833
GB,R9,Saul,54.3333,-5.6667
GB,R9,Ballynahinch,54.4,-5.8833
GB,R9,Cranley,54.3167,-5.7667
GB,R9,Millisle,54.6,-5.5333
GB,R9,Donaghadee,54.6333,-5.5333
GB,R9,Castlewellan,54.2667,-5.9333
GB,R9,Shawhead,55.05,-3.7667
GB,R9,Duncow,55.1333,-3.6167
GB,R9,Locharbriggs,55.1,-3.5833
GB,R9,Dromore,54.4167,-6.15
GB,R9,Dunmore,54.35,-5.9
GB,R9,Listullycurran,54.4333,-6.1333
GB,R9,Barr,54.45,-7.3667
GB,R9,Ashfield,54.4,-6.2
GB,R9,Saintfield,54.4667,-5.7833
US,RI,Providence,41.8195,-71.4107
US,RI,Warwick,41.705,-71.4604
US,RI,Cranston,41.7775,-71.4333
US,RI,Smithfield,41.904,-71.5266
US,RI,Newport,41.4851,-71.3075
US,RI,Lincoln,41.9171,-71.4423
US,RI,Central Falls,41.89,-71.3941
US,RI,Middletown,41.5171,-71.2789
US,RI,Woonsocket,41.998,-71.4941
US,RI,Pawtucket,41.8784,-71.3539
US,RI,Cumberland,41.956,-71.4338
US,RI,Fiskeville,41.7346,-71.546
US,RI,Westerly,41.3617,-71.8024
US,RI,Warren,41.7299,-71.2582
US,RI,East Providence,41.8133,-71.3619
US,RI,Riverside,41.7727,-71.3503
US,RI,Bristol,41.6783,-71.2708
US,RI,North Kingstown,41.5877,-71.4623
US,RI,Greenville,41.8814,-71.5567
US,RI,Exeter,41.5532,-71.5618
US,RI,Johnston,41.8287,-71.5185
US,RI,West Greenwich,41.6298,-71.6677
US,RI,Kingston,41.4773,-71.5208
US,RI,Rumford,41.8442,-71.3532
US,RI,Wakefield,41.4233,-71.4842
US,RI,Portsmouth,41.5854,-71.2574
US,RI,West Warwick,41.697,-71.5254
US,RI,Barrington,41.7395,-71.3206
US,RI,North Smithfield,41.9756,-71.5449
US,RI,West Kingston,41.5031,-71.5904
US,RI,Coventry,41.6933,-71.6395
US,RI,Narragansett,41.4041,-71.4774
US,RI,Peace Dale,41.3753,-71.6439
US,RI,East Greenwich,41.6434,-71.4783
US,RI,Wyoming,41.5167,-71.677
US,RI,Tiverton,41.6092,-71.1744
US,RI,Jamestown,41.5112,-71.3778
US,RI,Hope,41.7536,-71.5595
US,RI,Oakland,41.9642,-71.6449
US,RI,Manville,41.9679,-71.4759
US,RI,Slatersville,41.9984,-71.5763
US,RI,North Providence,41.8529,-71.4723
US,RI,North Scituate,41.8299,-71.6407
US,RI,Saunderstown,41.5185,-71.4725
US,RI,Shannock,41.4558,-71.6388
US,RI,Pascoag,41.9701,-71.7217
US,RI,Harmony,41.8824,-71.5946
US,RI,Foster,41.7904,-71.6967
US,RI,Charlestown,41.396,-71.6631
US,RI,Little Compton,41.5094,-71.1645
US,RI,Prudence Island,41.6142,-71.3154
US,RI,Slocum,41.5365,-71.5272
US,RI,Greene,41.6917,-71.7193
US,RI,Hopkinton,41.4775,-71.7702
US,RI,Hope Valley,41.4976,-71.736
US,RI,Bradford,41.4102,-71.7476
US,RI,Chepachet,41.8973,-71.6873
US,RI,Clayville,41.7751,-71.6551
US,RI,Carolina,41.4786,-71.6586
US,RI,Harrisville,41.973,-71.6422
US,RI,Ashaway,41.4314,-71.7633
US,RI,Wood River Junction,41.4478,-71.6977
US,RI,Rockville,41.517,-71.7684
US,RI,Adamsville,41.544,-71.1378
US,RI,Albion,41.9523,-71.4541
US,RI,Mapleville,41.9421,-71.6301
US,RI,Glendale,41.9834,-71.6278
GB,S1,Drummond,54.45,-6.7333
GB,S1,Granville,54.4833,-6.8
GB,S1,Caledon,54.35,-6.8333
GB,S1,Carland,54.5333,-6.7833
GB,S1,Dungannon,54.5167,-6.75
GB,S1,Coalisland,54.5333,-6.7
GB,S1,Madden,54.2833,-6.7667
GB,S1,Rosslea,54.2333,-7.1833
GB,S1,The Rock,54.5833,-6.8333
GB,S2,Enniskillen,54.3667,-7.6333
GB,S2,Fairfield,54.2,-7.5667
GB,S2,Ballinamallard,54.4,-7.5833
GB,S2,Cooneen,54.3333,-7.3
GB,S2,Fivemiletown,54.3833,-7.3
GB,S2,Creagh,54.3667,-7.4
GB,S2,Blaney,54.4167,-7.75
GB,S2,Tully,54.1833,-7.6333
GB,S2,Tempo,54.3833,-7.4667
GB,S2,Killybane,54.3667,-7.2833
GB,S3,Larne,54.85,-5.8167
GB,S3,Glynn,54.8167,-5.8167
GB,S3,Carnlough,54.9833,-5.9833
GB,S3,Glenoe,54.8,-5.8333
GB,S4,Ardmore,55.0167,-6.8833
GB,S4,Limavady,55.05,-6.9667
GB,S4,Tullyverry,55.0333,-7.0833
GB,S5,Lisburn,54.5167,-6.0667
GB,S5,Carr,54.4833,-5.9333
GB,S5,Dunmurry,54.55,-6.0167
GB,S5,Carryduff,54.5,-5.9333
GB,S6,Londonderry,55,-7.3333
GB,S6,Derry,55,-7.3333
GB,S6,Dundrum,54.25,-5.85
GB,S6,Carn,54.9,-6.8333
GB,S6,Eglinton,55.0167,-7.1833
GB,S6,Portrush,55.2167,-6.65
GB,S6,Aird,55.2333,-6.5
GB,S6,Sperrin,54.7833,-7.0167
GB,S6,Billy,55.1667,-6.4833
GB,S6,Castlerock,55.15,-6.7833
GB,S6,Bushmills,55.2,-6.5167
GB,S6,Maghera,54.2333,-5.9
GB,S6,Tobermore,54.8167,-6.7
GB,S7,Curran,54.7833,-6.6167
GB,S7,Magherafelt,54.7667,-6.6
GB,S8,Waterfoot,55.05,-6.0667
GB,S8,Warren,55.05,-6.0667
GB,S8,Ballycastle,55.2167,-6.2333
GB,S9,Newry,54.1833,-6.3333
GB,S9,Bannvale,54.2,-6.1333
GB,S9,Rathfriland,54.25,-6.1667
GB,S9,Burren,54.1167,-6.2667
US,SC,Shaw A F B,33.9753,-80.461
US,SC,Greenville,34.8004,-82.3221
US,SC,Charleston,32.9326,-79.9798
US,SC,Bennettsville,34.6296,-79.7068
US,SC,Hollywood,32.7049,-80.2716
US,SC,North Charleston,32.8688,-80.04
US,SC,Duncan,34.9104,-82.123
US,SC,Rock Hill,34.8889,-81.0237
US,SC,Fort Mill,35.0121,-80.8821
US,SC,Conway,33.8634,-78.9753
US,SC,Mount Pleasant,32.8229,-79.8549
US,SC,Hilton Head Island,32.1727,-80.7488
US,SC,Greer,34.9405,-82.1672
US,SC,Spartanburg,34.9942,-81.9825
US,SC,Lancaster,34.7601,-80.693
US,SC,Piedmont,34.7266,-82.4598
US,SC,Taylors,34.9965,-82.3287
US,SC,Wellford,34.9739,-82.1012
US,SC,Fountain Inn,34.6734,-82.1998
US,SC,Myrtle Beach,33.7527,-78.9071
US,SC,Bluffton,32.2528,-80.8895
US,SC,North Augusta,33.5244,-81.9424
US,SC,Aiken,33.4483,-81.6921
US,SC,Lamar,34.1939,-80.1024
US,SC,Columbia,33.9356,-80.9524
US,SC,Gaffney,35.0994,-81.7048
US,SC,Huger,33.0608,-79.7927
US,SC,Georgetown,33.3615,-79.2759
US,SC,Newberry,34.2767,-81.6365
US,SC,Darlington,34.2777,-79.8626
US,SC,West Columbia,33.9348,-81.1444
US,SC,Florence,34.2125,-79.8206
US,SC,Swansea,33.7458,-81.0665
US,SC,Lexington,33.9075,-81.2301
US,SC,Moncks Corner,33.118,-80.0384
US,SC,Laurens,34.4916,-82.0532
US,SC,Pageland,34.7487,-80.4104
US,SC,Awendaw,33.001,-79.6859
US,SC,Irmo,34.1422,-81.2047
US,SC,Graniteville,33.5716,-81.8422
US,SC,Orangeburg,33.4885,-80.8559
US,SC,Ravenel,32.8073,-80.2584
US,SC,Bamberg,33.2552,-81.0048
US,SC,Early Branch,32.718,-80.9599
US,SC,Lugoff,34.1873,-80.7064
US,SC,Beaufort,32.4389,-80.7466
US,SC,Anderson,34.4327,-82.6272
US,SC,Due West,34.2916,-82.4317
US,SC,Timmonsville,34.1097,-79.9427
US,SC,Pawleys Island,33.4425,-79.1588
US,SC,Johns Island,32.6725,-80.097
US,SC,Andrews,33.4465,-79.6251
US,SC,Russellville,33.398,-79.9748
US,SC,York,34.9885,-81.2048
US,SC,Donalds,34.3641,-82.344
US,SC,Okatie,32.3099,-80.9211
US,SC,Chapin,34.1404,-81.3369
US,SC,Sumter,33.8808,-80.3536
US,SC,Hartsville,34.4021,-80.0767
US,SC,Seneca,34.7419,-82.9067
US,SC,Lobeco,32.5539,-80.7454
US,SC,Simpsonville,34.7664,-82.2202
US,SC,Elloree,33.5328,-80.5868
US,SC,Cayce,33.9541,-81.0601
US,SC,Jackson,33.3367,-81.8281
US,SC,Pauline,34.7738,-81.847
US,SC,Lyman,34.9838,-82.1627
US,SC,Easley,34.8861,-82.5857
US,SC,Walterboro,32.9183,-80.6879
US,SC,Blackville,33.3668,-81.2581
US,SC,Ridgeland,32.4835,-81.0069
US,SC,Ware Shoals,34.4295,-82.2164
US,SC,Camden,34.3177,-80.5771
US,SC,Mc Bee,34.4575,-80.2554
US,SC,Loris,34.021,-78.9098
US,SC,Chester,34.6931,-81.2582
US,SC,Ladson,32.9831,-80.1223
US,SC,Summerville,33.0975,-80.1753
US,SC,Greenwood,34.1892,-82.1561
US,SC,Murrells Inlet,33.5603,-79.0441
US,SC,Johnsonville,33.8566,-79.461
US,SC,Ninety Six,34.1186,-81.9902
US,SC,Hampton,32.8736,-81.0944
US,SC,North Myrtle Beach,33.8322,-78.6491
US,SC,Landrum,35.1345,-82.2557
US,SC,Clover,35.074,-81.2129
US,SC,Chesnee,35.1121,-81.9154
US,SC,Holly Hill,33.3015,-80.4288
US,SC,Inman,35.0484,-82.0852
US,SC,Westminster,34.6482,-83.1655
US,SC,Edisto Island,32.5579,-80.2192
US,SC,Travelers Rest,35.0768,-82.4361
US,SC,Williston,33.3888,-81.4143
US,SC,Mullins,34.1632,-79.2574
US,SC,Santee,33.4642,-80.4486
US,SC,Charleston Afb,32.9005,-80.0542
US,SC,Elgin,34.1892,-80.8167
US,SC,Pendleton,34.6363,-82.7396
US,SC,Goose Creek,32.9878,-80.0057
US,SC,Little River,33.875,-78.6582
US,SC,Clinton,34.462,-81.8197
US,SC,Moore,34.8564,-82.024
US,SC,Clemson,34.8474,-82.7101
US,SC,Marion,34.1483,-79.4219
US,SC,Campobello,35.1142,-82.1287
US,SC,Mauldin,34.7776,-82.3051
US,SC,Latta,34.36,-79.4888
US,SC,Gaston,33.8224,-81.0734
US,SC,Blythewood,34.2038,-80.9955
US,SC,Folly Beach,32.6614,-79.9374
US,SC,Pineland,32.616,-81.0972
US,SC,Cheraw,34.6701,-79.9142
US,SC,Kingstree,33.6572,-79.7767
US,SC,Denmark,33.312,-81.145
US,SC,Isle Of Palms,32.8014,-79.7639
US,SC,Gilbert,33.9346,-81.3777
US,SC,Richburg,34.6881,-81.018
US,SC,Barnwell,33.2342,-81.4731
US,SC,Manning,33.6174,-80.2107
US,SC,Harleyville,33.2424,-80.4388
US,SC,Cope,33.3591,-80.9697
US,SC,Round O,32.9152,-80.5297
US,SC,Wagener,33.6485,-81.4285
US,SC,Leesville,33.8892,-81.4341
US,SC,Abbeville,34.1621,-82.4333
US,SC,Heath Springs,34.5675,-80.7252
US,SC,Jefferson,34.6338,-80.3497
US,SC,Saint Matthews,33.6784,-80.7804
US,SC,La France,34.6121,-82.7613
US,SC,Port Royal,32.3855,-80.6988
US,SC,Gray Court,34.5788,-82.1141
US,SC,Cottageville,32.958,-80.4689
US,SC,Pickens,34.9438,-82.7263
US,SC,Lynchburg,34.0119,-80.0698
US,SC,Green Pond,32.6545,-80.6002
US,SC,Sunset,34.9796,-82.8437
US,SC,Prosperity,34.1899,-81.5154
US,SC,Roebuck,34.8238,-81.9502
US,SC,Peak,34.1718,-81.4145
US,SC,Union,34.6932,-81.6098
US,SC,Honea Path,34.4339,-82.3924
US,SC,Ridgeway,34.3249,-80.8812
US,SC,Whitmire,34.502,-81.604
US,SC,Blacksburg,35.101,-81.482
US,SC,Greeleyville,33.6178,-79.9903
US,SC,Lake City,33.8329,-79.7555
US,SC,Bishopville,34.2078,-80.2819
US,SC,Bowman,33.3493,-80.664
US,SC,Liberty,34.7624,-82.6868
US,SC,Dalzell,34.0659,-80.4237
US,SC,Edgefield,33.8166,-82.0082
US,SC,Dillon,34.4272,-79.3723
US,SC,Saint George,33.1759,-80.5758
US,SC,Silverstreet,34.2168,-81.7571
US,SC,Cowpens,35.0607,-81.7951
US,SC,Lydia,34.2856,-80.034
US,SC,Fair Play,34.5171,-82.9922
US,SC,Belton,34.4877,-82.4953
US,SC,Branchville,33.2326,-80.8224
US,SC,Winnsboro,34.3439,-81.0914
US,SC,Fairforest,34.9504,-82.0149
US,SC,Hamer,34.4879,-79.3234
US,SC,Mc Clellanville,33.1207,-79.5034
US,SC,Boiling Springs,35.0519,-81.9736
US,SC,Longs,33.8944,-78.7503
US,SC,Wadmalaw Island,32.6517,-80.1714
US,SC,Eastover,33.9399,-80.7415
US,SC,West Union,34.7806,-83.0077
US,SC,Hardeeville,32.287,-81.0587
US,SC,Pamplico,33.972,-79.5753
US,SC,Fairfax,32.9626,-81.2108
US,SC,Pineville,33.4283,-80.0666
US,SC,Batesburg,33.871,-81.5525
US,SC,Jonesville,34.812,-81.4872
US,SC,Enoree,34.6636,-81.8991
US,SC,Salley,33.6094,-81.2845
US,SC,Rowesville,33.3686,-80.7163
US,SC,Williamston,34.6417,-82.5445
US,SC,Mountain Rest,34.872,-83.1821
US,SC,Aynor,33.9771,-79.1293
US,SC,Central,34.7365,-82.7967
US,SC,Ridgeville,33.0573,-80.319
US,SC,Blair,34.4316,-81.3378
US,SC,Salem,34.9251,-83.0037
US,SC,Cassatt,34.3425,-80.4785
US,SC,Galivants Ferry,33.9985,-79.1803
US,SC,Little Mountain,34.1878,-81.2938
US,SC,Nichols,34.2091,-79.1085
US,SC,Hickory Grove,34.9413,-81.4351
US,SC,Norway,33.429,-81.1315
US,SC,Saint Stephen,33.357,-79.8687
US,SC,North,33.6354,-81.1007
US,SC,Sullivans Island,32.7659,-79.8396
US,SC,Cleveland,35.0837,-82.6475
US,SC,Walhalla,34.7845,-83.0878
US,SC,Pelzer,34.6342,-82.4211
US,SC,Cross,33.3056,-80.2312
US,SC,Mccormick,33.9046,-82.2253
US,SC,Kershaw,34.5611,-80.5343
US,SC,Jenkinsville,34.2933,-81.2885
US,SC,Hopkins,33.9128,-80.8275
US,SC,Pomaria,34.328,-81.418
US,SC,Smyrna,35.0203,-81.4144
US,SC,Effingham,34.0683,-79.7216
US,SC,Hemingway,33.6997,-79.4166
US,SC,Fork,34.2863,-79.27
US,SC,Troy,33.9908,-82.0917
US,SC,Hodges,34.3042,-82.2356
US,SC,Mc Cormick,33.9099,-82.2904
US,SC,Elliott,34.1013,-80.153
US,SC,Carlisle,34.6565,-81.3951
US,SC,Startex,34.9313,-82.0986
US,SC,Newry,34.7179,-82.903
US,SC,Six Mile,34.8454,-82.8317
US,SC,White Rock,34.1577,-81.2828
US,SC,Marietta,35.0654,-82.5489
US,SC,Modoc,33.7328,-82.166
US,SC,Calhoun Falls,34.0892,-82.5217
US,SC,Saint Helena Island,32.367,-80.5529
US,SC,Blenheim,34.4711,-79.6488
US,SC,Sellers,34.27,-79.4856
US,SC,Bowling Green,35.1455,-81.2231
US,SC,Pelion,33.7619,-81.2593
US,SC,Mc Connells,34.872,-81.2231
US,SC,Lockhart,34.7855,-81.4644
US,SC,Springfield,33.5057,-81.3161
US,SC,Chappells,34.1843,-81.8535
US,SC,Patrick,34.5755,-80.0736
US,SC,Yemassee,32.6579,-80.7415
US,SC,Langley,33.5136,-81.847
US,SC,Varnville,32.7686,-81.0213
US,SC,Olanta,33.9541,-79.9262
US,SC,Woodruff,34.7749,-82.0334
US,SC,Gable,33.8504,-80.147
US,SC,New Zion,33.788,-80.0186
US,SC,Cameron,33.5631,-80.6967
US,SC,Turbeville,33.875,-80.0019
US,SC,Rembert,34.0753,-80.52
US,SC,Reidville,34.858,-82.1141
US,SC,Eutawville,33.358,-80.3007
US,SC,Bradley,34.0754,-82.2279
US,SC,Little Rock,34.5506,-79.4197
US,SC,Islandton,32.9117,-80.9567
US,SC,Reevesville,33.1717,-80.6761
US,SC,Smoaks,33.1155,-80.7955
US,SC,Kinards,34.3457,-81.7609
US,SC,Trenton,33.6904,-81.8512
US,SC,Olar,33.1702,-81.1822
US,SC,Minturn,34.5174,-79.4744
US,SC,Van Wyck,34.8585,-80.846
US,SC,Great Falls,34.5856,-80.9269
US,SC,Chesterfield,34.7172,-80.0975
US,SC,Blackstock,34.5359,-81.1094
US,SC,Richland,34.7048,-83.02
US,SC,Rion,34.3037,-81.1241
US,SC,Warrenville,33.5146,-81.8168
US,SC,Pacolet,34.8853,-81.7226
US,SC,Liberty Hill,34.4536,-80.7905
US,SC,Johnston,33.852,-81.7886
US,SC,Society Hill,34.4986,-79.863
US,SC,Arcadia,34.9596,-81.9934
US,SC,Ridge Spring,33.8038,-81.6512
US,SC,Cordesville,33.1294,-79.8519
US,SC,Neeses,33.5204,-81.1129
US,SC,Sandy Springs,34.5952,-82.7376
US,SC,Nesmith,33.6743,-79.5546
US,SC,Vance,33.4268,-80.4216
US,SC,Estill,32.6914,-81.2624
US,SC,Dorchester,33.1411,-80.4128
US,SC,Ladys Island,32.4304,-80.6447
US,SC,Ruffin,32.9403,-80.8071
US,SC,Saluda,34.0396,-81.8075
US,SC,Bath,33.5008,-81.8676
US,SC,Gadsden,33.8453,-80.7392
US,SC,Coosawatchie,32.5808,-80.9335
US,SC,Beech Island,33.4462,-81.8681
US,SC,Mount Croghan,34.7104,-80.2888
US,SC,Waterloo,34.3435,-82.0977
US,SC,Gresham,33.8842,-79.34
US,SC,Pacolet Mills,34.9145,-81.7459
US,SC,Sharon,34.874,-81.3925
US,SC,Horatio,34.1134,-80.5494
US,SC,Allendale,32.9848,-81.3515
US,SC,Miley,32.9486,-81.0311
US,SC,Mayo,35.0726,-81.8731
US,SC,Salters,33.5725,-79.8332
US,SC,Long Creek,34.7683,-83.285
US,SC,Tigerville,35.0624,-82.3523
US,SC,Joanna,34.4206,-81.7904
US,SC,Tamassee,34.9257,-83.0462
US,SC,Bonneau,33.2608,-79.8733
US,SC,Townville,34.5341,-82.8828
US,SC,Bethera,33.2014,-79.7899
US,SC,Norris,34.7673,-82.7588
US,SC,Cross Anchor,34.655,-81.8778
US,SC,Monetta,33.8212,-81.5892
US,SC,Fort Lawn,34.7049,-80.9239
US,SC,Fingerville,34.9344,-81.9819
US,SC,Vaucluse,33.6085,-81.8054
US,SC,Cross Hill,34.3026,-81.9841
US,SC,Seabrook,32.5623,-80.6935
US,SC,Mountville,34.3676,-81.9591
US,SC,Clearwater,33.4977,-81.8936
US,SC,Plum Branch,33.8219,-82.2116
US,SC,Gloverville,33.5242,-81.829
US,SC,White Stone,34.8834,-81.8069
US,SC,Ruby,34.7221,-80.2065
US,SC,Lowndesville,34.2099,-82.6471
US,SC,Windsor,33.4793,-81.4656
US,SC,Adams Run,32.8037,-80.3786
US,SC,Clifton,34.9839,-81.824
US,SC,Grover,33.1077,-80.5929
US,SC,Mayesville,34.0057,-80.2051
US,SC,Conestee,34.7696,-82.3523
US,SC,Cades,33.7903,-79.8513
US,SC,Alcolu,33.7878,-80.1541
US,SC,Una,34.9841,-81.9874
US,SC,Martin,33.0899,-81.4169
US,SC,Starr,34.3795,-82.7246
US,SC,Mc Coll,34.6625,-79.5443
US,SC,Iva,34.2423,-82.6789
US,SC,Parksville,33.7866,-82.2172
US,SC,Clarks Hill,33.65,-82.1186
US,SC,Wedgefield,33.843,-80.5181
US,SC,Jamestown,33.2156,-79.6056
US,SC,Drayton,35.0045,-81.8741
US,SC,Gramling,35.0822,-82.1265
US,SC,Edgemoor,34.7882,-80.9888
US,SC,Ehrhardt,33.0773,-81.041
US,SC,Westville,34.4463,-80.6112
US,SC,New Ellenton,33.4145,-81.6981
US,SC,Catawba,34.8184,-80.9213
US,SC,Green Sea,34.1722,-78.9542
US,SC,Lando,34.7785,-81.0128
US,SC,Centenary,34.0294,-79.3564
US,SC,Bethune,34.4442,-80.3812
US,SC,State Park,34.1137,-80.9544
US,SC,Dale,32.5545,-80.6925
US,SC,Lake View,34.3559,-79.2001
US,SC,Coward,33.9844,-79.7334
US,SC,Pinewood,33.6998,-80.4439
US,SD,Sioux Falls,43.5042,-96.8391
US,SD,North Sioux City,42.5241,-96.4998
US,SD,Deadwood,44.2782,-103.6297
US,SD,Rapid City,44.035,-103.3782
US,SD,Mission,43.1942,-100.6059
US,SD,Mitchell,43.7183,-98.0262
US,SD,Colman,44.0186,-96.8287
US,SD,Tabor,42.941,-97.6845
US,SD,Madison,43.9858,-97.1792
US,SD,Wall,44.133,-102.2186
